my_id;unos;decision;tipo_delito;abreviado;tribcoleg;extranjero;imputado_mujer;genero_victima;defensor_pub;defensor_muj;exp_defensor;exp_fiscal;fiscal_mujer;exp_juez;juez_mujer;year;periodo
8118;1;0;9;0;0;0;0;1;0;0;13;1;0;16;1;2011;1
8119;1;0;9;0;0;0;0;1;0;0;13;1;0;16;1;2011;1
8121;1;1;0;0;1;0;0;0;0;0;14;4;0;16;0;2011;1
8125;1;0;0;0;1;0;0;1;1;0;14;4;0;23;1;2011;1
8126;1;1;4;0;1;0;1;2;1;0;5;4;0;23;1;2011;1
8127;1;1;0;0;1;0;1;2;1;0;5;4;0;23;1;2011;1
8134;1;0;5;0;1;0;0;2;1;0;20;6;0;19;1;2011;1
8135;1;0;5;0;1;0;0;2;0;1;35;6;0;19;1;2011;1
8136;1;0;5;0;1;0;0;2;1;0;7;6;0;19;1;2011;1
8142;1;0;7;0;1;0;0;0;1;0;16;12;1;27;1;2011;1
8143;1;0;4;0;1;0;0;0;1;0;16;12;1;27;1;2011;1
8144;1;0;4;0;1;0;0;0;1;0;16;12;1;27;1;2011;1
8145;1;0;2;0;0;0;1;1;1;0;3;8;0;16;1;2011;1
8146;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8149;1;1;2;0;1;0;0;0;1;0;3;11;1;23;1;2011;1
8150;1;0;6;0;0;0;0;2;1;0;10;14;0;18;0;2011;1
8151;1;1;0;0;1;0;0;1;1;1;4;4;0;16;0;2011;1
8156;1;1;0;0;1;0;0;1;1;0;5;10;1;22;0;2011;1
8157;1;1;4;0;1;0;1;2;0;0;6;12;1;31;1;2011;1
8158;1;1;4;0;1;0;1;2;0;0;6;12;1;31;1;2011;1
8159;1;1;0;0;1;0;1;2;0;0;6;12;1;31;1;2011;1
8160;1;0;9;0;0;0;0;2;1;1;10;3;0;16;1;2011;1
8161;1;1;0;0;0;0;0;2;1;1;6;10;1;16;1;2011;1
8162;1;1;0;0;0;0;1;1;1;0;20;6;0;18;0;2011;1
8163;1;1;5;0;1;0;1;2;1;0;3;7;0;18;1;2011;1
8164;1;1;5;0;1;0;1;2;1;1;14;7;0;18;1;2011;1
8165;1;0;5;0;1;0;0;2;1;1;9;7;0;18;1;2011;1
8170;1;1;8;0;0;0;0;2;0;0;17;3;1;16;1;2011;1
8171;1;1;0;0;1;0;0;0;1;0;7;4;0;13;1;2011;1
8172;1;0;7;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8177;1;0;5;0;1;0;0;2;1;0;14;6;0;23;0;2011;1
8178;1;0;5;0;1;0;0;2;1;0;3;6;0;23;0;2011;1
8181;1;1;0;0;1;0;0;0;1;0;16;4;0;27;1;2011;1
8182;1;0;3;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8183;1;0;3;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8184;1;0;3;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8185;1;0;3;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8186;1;0;7;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8187;1;0;7;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8188;1;0;7;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8189;1;0;7;0;1;0;0;0;1;1;12;5;1;16;0;2011;1
8190;1;1;9;0;0;0;0;1;1;0;10;1;0;9;1;2011;1
8191;1;1;0;0;0;0;0;0;1;0;7;14;0;18;0;2011;1
8192;1;0;7;0;1;0;0;0;1;0;20;14;0;9;1;2011;1
8193;1;0;7;0;1;0;0;0;1;0;20;14;0;9;1;2011;1
8199;1;1;8;0;0;0;0;2;1;0;5;8;0;18;0;2011;1
8203;1;0;8;0;0;0;0;2;0;0;22;14;0;16;1;2011;1
8204;1;1;0;0;1;0;1;2;0;1;12;4;0;16;0;2011;1
8205;1;0;3;0;1;0;0;2;1;0;1;5;1;18;0;2011;1
8206;1;1;3;0;1;0;0;2;0;0;1;5;1;18;0;2011;1
8207;1;1;1;0;1;0;0;1;1;1;6;3;1;27;1;2011;1
8208;1;0;0;0;1;0;0;1;0;0;16;12;1;26;1;2011;1
8209;1;0;0;0;1;0;0;1;0;0;16;12;1;26;1;2011;1
8210;1;0;0;0;1;0;0;1;0;0;16;12;1;26;1;2011;1
8211;1;0;8;0;1;0;0;2;1;0;14;8;0;18;0;2011;1
8212;1;1;5;0;1;0;0;2;1;0;12;7;0;27;1;2011;1
8217;1;1;0;0;1;0;0;0;1;0;12;4;0;23;1;2011;1
8218;1;0;1;0;1;0;0;1;0;0;31;3;1;23;0;2011;1
8220;1;0;3;0;1;0;0;2;0;0;33;10;1;23;1;2011;1
8221;1;0;6;0;1;0;0;2;0;0;33;10;1;23;1;2011;1
8222;1;1;3;0;1;0;0;2;1;1;13;10;1;23;1;2011;1
8224;1;0;2;0;1;0;0;0;1;0;14;10;0;16;0;2011;1
8234;1;1;0;0;0;0;0;0;1;0;5;6;0;16;1;2011;1
8235;1;0;0;0;0;0;1;2;1;0;16;12;1;13;1;2011;1
8238;1;1;0;0;0;0;0;0;1;0;16;14;0;18;0;2011;1
8240;1;1;0;0;1;0;0;2;1;0;7;4;0;18;1;2011;1
8241;1;1;0;0;1;0;0;2;0;0;14;4;0;18;1;2011;1
8242;1;1;6;0;1;0;0;2;1;0;7;4;0;18;1;2011;1
8243;1;0;8;0;1;0;0;2;1;0;7;4;0;18;1;2011;1
8244;1;1;5;0;1;0;0;2;0;0;18;6;0;13;1;2011;1
8249;1;2;2;0;0;0;1;1;1;0;5;9;1;12;0;2011;1
8250;1;0;4;0;1;0;0;2;1;0;1;10;1;19;1;2011;1
8251;1;0;3;0;1;0;0;2;1;0;1;10;1;19;1;2011;1
8252;1;0;9;0;1;0;0;2;1;0;1;10;1;19;1;2011;1
8253;1;0;3;0;1;0;0;2;1;0;1;10;1;19;1;2011;1
8256;1;0;3;0;0;0;0;2;1;1;16;11;1;18;0;2011;1
8263;1;1;2;0;1;0;0;0;1;1;4;11;1;18;1;2011;1
8266;1;1;0;0;0;0;0;0;1;1;4;12;1;16;1;2011;1
8268;1;0;9;0;0;0;1;2;0;1;12;3;0;16;1;2011;1
8270;1;0;0;0;1;0;0;1;1;1;14;10;1;23;0;2011;1
8271;1;0;0;0;1;0;0;1;1;1;9;10;1;23;0;2011;1
8272;1;0;0;0;1;0;0;1;1;1;9;10;1;23;0;2011;1
8274;1;0;3;0;0;0;0;2;1;1;3;15;0;16;1;2011;1
8275;1;1;2;0;1;0;0;0;1;1;14;11;1;31;1;2011;1
8276;1;1;0;0;1;0;0;0;1;1;14;11;1;31;1;2011;1
8277;1;1;2;0;1;0;0;0;1;1;14;11;1;31;1;2011;1
8278;1;1;0;0;1;0;0;0;1;1;14;11;1;31;1;2011;1
8279;1;0;3;0;0;0;0;2;1;0;1;1;0;16;1;2011;1
8280;1;0;4;0;1;0;0;0;1;1;4;12;1;27;1;2011;1
8284;1;1;0;0;0;0;0;1;1;1;4;3;1;18;0;2011;1
8286;1;0;3;0;1;0;0;2;0;0;11;8;0;16;1;2011;1
8288;1;1;5;0;1;0;0;2;0;0;12;3;1;16;0;2011;1
8289;1;0;5;0;1;0;1;2;0;0;12;3;1;16;0;2011;1
8290;1;1;0;0;1;0;0;2;1;0;7;4;0;16;0;2011;1
8291;1;1;0;0;1;0;0;2;1;0;7;4;0;16;0;2011;1
8294;1;1;3;0;0;0;1;2;1;0;14;8;0;16;1;2011;1
8295;1;1;2;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8298;1;1;0;0;1;0;0;0;1;1;4;4;0;13;1;2011;1
8299;1;1;0;0;1;0;0;0;1;1;14;4;0;13;1;2011;1
8300;1;0;8;0;0;0;0;2;0;0;8;3;1;18;0;2011;1
8301;1;0;3;0;0;0;0;2;1;0;13;3;0;27;1;2011;1
8302;1;0;3;0;0;0;0;2;1;0;13;3;0;27;1;2011;1
8303;1;0;3;0;0;0;0;2;1;0;13;3;0;27;1;2011;1
8304;1;0;9;0;0;0;0;2;1;0;13;20;0;16;1;2011;1
8307;1;0;8;0;0;0;1;2;1;1;14;3;1;12;0;2011;1
8310;1;0;9;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8311;1;1;0;0;1;0;0;0;0;0;8;16;0;26;1;2011;1
8312;1;0;7;0;1;0;0;0;0;0;8;16;0;26;1;2011;1
8313;1;1;9;0;1;0;0;2;0;0;16;0;0;31;1;2011;1
8314;1;1;9;0;1;0;0;2;0;0;16;0;0;31;1;2011;1
8315;1;1;9;0;1;0;0;2;0;0;25;0;0;31;1;2011;1
8316;1;0;0;0;1;0;0;2;1;1;9;15;1;20;1;2011;1
8317;1;1;3;0;1;0;0;2;1;1;9;15;1;20;1;2011;1
8318;1;1;0;0;1;0;0;2;1;1;9;15;1;20;1;2011;1
8329;1;0;3;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8330;1;1;3;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8331;1;1;3;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8332;1;1;3;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8333;1;1;3;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8334;1;0;9;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8335;1;0;9;0;1;0;0;2;1;0;17;15;1;20;1;2011;1
8336;1;1;3;0;1;0;0;2;1;0;16;15;1;20;1;2011;1
8337;1;1;3;0;1;0;0;2;1;0;16;15;1;20;1;2011;1
8339;1;0;9;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8340;1;0;9;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8341;1;0;9;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8342;1;0;9;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8343;1;0;9;0;0;0;0;1;1;0;10;1;0;16;1;2011;1
8357;1;1;0;0;1;0;1;2;0;1;12;4;0;16;0;2011;1
8363;1;0;7;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8364;1;0;3;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8365;1;0;7;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8366;1;0;7;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8367;1;0;3;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8368;1;0;7;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8369;1;0;7;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8370;1;0;3;0;1;0;0;2;0;0;17;0;0;31;1;2011;1
8371;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8372;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8373;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8374;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8375;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8376;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8377;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8378;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8379;1;0;1;0;1;0;0;1;0;0;25;3;1;22;0;2011;1
8380;1;1;4;0;1;0;1;2;1;0;5;4;0;23;1;2011;1
8381;1;1;0;0;1;0;1;2;1;0;5;4;0;23;1;2011;1
8382;1;1;1;0;1;0;0;1;1;0;4;1;0;31;1;2011;1
8383;1;1;1;0;1;0;0;1;1;0;4;1;0;31;1;2011;1
8384;1;1;1;0;1;0;0;1;1;0;4;1;0;31;1;2011;1
8385;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8386;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8387;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8388;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8389;1;0;3;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8390;1;0;3;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8391;1;0;3;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8392;1;0;3;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8393;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8394;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8395;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8396;1;0;4;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8397;1;1;3;0;1;0;0;2;1;0;12;23;1;12;0;2011;1
8398;1;1;0;0;0;0;0;1;1;0;21;5;0;28;1;2012;1
8407;1;1;2;0;1;0;0;2;1;0;8;12;1;32;1;2012;1
8408;1;0;2;0;1;0;0;2;1;0;8;12;1;32;1;2012;1
8409;1;0;2;0;1;0;0;0;1;0;8;12;1;32;1;2012;1
8410;1;1;2;0;1;0;0;0;1;0;8;12;1;32;1;2012;1
8411;1;1;9;0;1;0;1;2;1;0;21;12;1;32;1;2012;1
8412;1;1;2;0;1;0;0;0;1;0;15;12;1;32;1;2012;1
8413;1;0;2;0;1;0;1;2;1;0;15;12;1;32;1;2012;1
8414;1;0;2;0;1;0;1;2;1;0;15;12;1;32;1;2012;1
8415;1;0;2;0;1;0;0;2;1;0;21;12;1;32;1;2012;1
8416;1;0;2;0;1;0;0;2;1;0;21;12;1;32;1;2012;1
8419;1;0;5;0;1;0;0;2;1;0;4;10;0;19;0;2012;1
8422;1;0;1;0;1;0;0;0;0;0;4;2;0;24;0;2012;1
8424;1;0;5;0;1;0;0;2;1;1;5;7;0;28;1;2012;1
8429;1;1;0;0;0;0;0;1;1;0;4;7;0;13;0;2012;1
8434;1;0;9;0;0;0;0;2;0;1;9;5;0;12;1;2012;1
8437;1;0;1;0;1;0;0;2;0;1;13;2;0;24;0;2012;1
8438;1;1;3;0;1;0;0;2;1;0;17;21;0;14;1;2012;1
8443;1;0;2;0;1;0;0;1;0;0;12;11;0;17;0;2012;1
8447;1;0;9;0;0;0;1;2;1;0;14;21;0;28;1;2012;1
8458;1;1;3;0;0;0;0;2;1;0;14;9;0;27;1;2012;1
8463;1;1;9;0;1;0;0;2;1;0;8;5;0;24;1;2012;1
8464;1;0;2;0;0;0;1;0;1;1;5;15;0;12;1;2012;1
8468;1;1;2;0;0;0;0;0;0;0;5;3;1;28;1;2012;1
8470;1;2;2;0;0;0;1;0;1;0;15;12;1;12;1;2012;1
8471;1;1;4;0;0;0;0;0;1;0;8;19;1;14;1;2012;1
8474;1;1;0;0;1;0;0;0;1;0;17;7;0;13;1;2012;1
8479;1;0;3;0;1;0;0;2;0;0;21;5;0;24;0;2012;1
8480;1;1;9;0;0;0;0;1;0;0;1;2;0;17;1;2012;1
8481;1;1;3;0;1;0;0;2;0;0;19;2;0;19;0;2012;1
8483;1;2;2;0;0;0;0;0;1;0;21;1;1;28;1;2012;1
8488;1;0;1;0;1;0;0;1;0;0;24;4;1;12;1;2012;1
8489;1;1;1;0;1;0;0;1;1;0;8;2;0;13;1;2012;1
8490;1;0;0;0;0;0;0;2;1;0;12;7;0;28;1;2012;1
8493;1;0;5;0;1;0;0;2;1;0;21;10;0;17;0;2012;1
8501;1;2;9;0;0;0;0;2;1;1;11;21;0;10;1;2012;1
8502;1;2;9;0;0;0;0;2;0;0;15;8;1;10;1;2012;1
8504;1;2;3;0;0;0;1;2;0;0;23;10;1;10;1;2012;1
8508;1;1;4;0;1;0;0;2;1;1;7;13;1;12;1;2012;1
8509;1;1;4;0;1;0;0;2;1;1;7;13;1;12;1;2012;1
8510;1;1;0;0;1;0;0;2;1;1;7;13;1;12;1;2012;1
8511;1;1;0;0;1;0;0;2;1;1;7;13;1;12;1;2012;1
8518;1;2;4;0;1;0;0;1;1;0;12;13;1;32;1;2012;1
8519;1;2;0;0;1;0;0;1;1;0;12;13;1;32;1;2012;1
8520;1;2;9;0;1;0;1;2;0;0;25;3;1;13;1;2012;1
8521;1;2;9;0;1;0;1;2;0;0;25;3;1;13;1;2012;1
8522;1;0;0;0;1;0;0;1;1;0;4;11;0;10;1;2012;1
8525;1;0;9;0;0;0;0;1;1;0;11;4;1;10;1;2012;1
8526;1;0;9;0;0;0;0;1;1;0;11;4;1;10;1;2012;1
8530;1;2;9;0;0;0;0;2;1;1;11;21;0;10;1;2012;1
8533;1;0;7;0;1;0;0;2;1;0;3;20;1;17;0;2012;1
8534;1;0;7;0;1;0;0;2;1;0;3;20;1;17;0;2012;1
8535;1;0;6;0;0;0;0;2;1;0;25;15;0;28;1;2012;1
8536;1;0;6;0;0;0;0;2;1;0;25;15;0;28;1;2012;1
8537;1;0;9;0;0;0;0;2;1;0;25;15;0;28;1;2012;1
8538;1;0;9;0;0;0;0;2;1;0;25;15;0;28;1;2012;1
8540;1;0;3;0;0;0;0;0;0;0;11;11;1;28;1;2012;1
8545;1;1;0;0;1;0;0;1;1;0;4;11;1;32;1;2012;1
8549;1;0;7;0;0;0;0;0;0;0;24;5;0;10;1;2012;1
8550;1;0;3;0;0;0;0;0;0;0;24;5;0;10;1;2012;1
8551;1;0;3;0;0;0;0;0;0;0;24;5;0;10;1;2012;1
8552;1;1;9;0;1;0;1;2;0;0;17;21;0;19;0;2012;1
8553;1;1;9;0;1;0;1;2;0;0;17;21;0;19;0;2012;1
8568;1;1;3;0;0;0;1;2;1;1;8;10;1;10;1;2012;1
8571;1;0;5;0;1;0;0;2;1;1;5;8;0;24;1;2012;1
8572;1;1;2;0;1;0;0;0;1;1;10;7;1;32;1;2012;1
8573;1;1;0;0;1;0;0;2;1;0;4;5;0;8;0;2012;1
8575;1;0;9;0;0;0;0;2;1;0;14;8;1;28;1;2012;1
8577;1;2;2;0;1;0;0;1;1;0;4;19;1;13;1;2012;1
8578;1;2;2;0;1;0;0;1;1;0;14;19;1;13;1;2012;1
8579;1;2;2;0;1;0;0;1;1;0;10;19;1;13;1;2012;1
8580;1;2;2;0;1;0;0;1;1;0;6;19;1;13;1;2012;1
8581;1;1;5;0;1;0;0;2;1;0;19;23;1;15;0;2012;1
8582;1;0;5;0;1;0;0;2;0;0;21;23;1;15;0;2012;1
8583;1;0;9;0;0;0;0;1;0;0;13;3;1;28;1;2012;1
8584;1;0;9;0;0;0;0;1;0;0;13;3;1;28;1;2012;1
8600;1;0;9;0;0;0;0;1;1;0;11;2;0;28;1;2012;1
8601;1;2;9;0;0;0;0;2;1;0;14;5;0;10;1;2012;1
8602;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8603;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8604;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8605;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8606;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8607;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8608;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8609;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8610;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8611;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8612;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8613;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8614;1;1;0;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8615;1;1;4;0;1;0;1;1;1;0;15;5;0;27;1;2012;1
8616;1;1;4;0;1;0;1;1;1;0;21;5;0;27;1;2012;1
8617;1;1;4;0;1;0;1;1;1;0;21;5;0;27;1;2012;1
8618;1;1;0;0;1;0;1;1;1;0;21;5;0;27;1;2012;1
8619;1;1;4;0;1;0;1;1;1;1;7;5;0;27;1;2012;1
8620;1;1;4;0;1;0;1;1;1;1;7;5;0;27;1;2012;1
8621;1;1;4;0;1;0;1;1;1;1;7;5;0;27;1;2012;1
8622;1;1;2;0;0;0;0;0;0;0;25;12;1;10;1;2012;1
8626;1;1;2;0;1;0;0;1;1;0;11;2;0;32;1;2012;1
8627;1;1;2;0;1;0;0;1;1;0;11;2;0;32;1;2012;1
8630;1;0;0;0;1;0;0;1;0;0;29;13;1;15;0;2012;1
8632;1;0;0;0;0;0;0;0;1;0;15;4;1;24;0;2012;1
8635;1;2;0;0;0;0;0;2;1;1;7;7;0;10;1;2012;1
8636;1;2;0;0;0;0;0;2;1;1;7;7;0;10;1;2012;1
8637;1;0;9;0;0;0;0;1;1;0;11;2;0;10;1;2012;1
8638;1;0;5;0;1;0;0;2;0;0;12;19;0;12;1;2012;1
8639;1;0;8;0;1;0;0;2;0;0;12;19;0;12;1;2012;1
8640;1;0;5;0;1;0;0;2;0;0;12;19;0;12;1;2012;1
8641;1;0;8;0;1;0;0;2;0;0;12;19;0;12;1;2012;1
8648;1;1;0;0;1;0;0;0;1;0;13;5;0;24;0;2012;1
8681;1;2;2;0;0;0;0;0;1;0;2;12;1;15;0;2012;1
8688;1;2;0;0;0;0;0;1;1;0;8;15;0;10;1;2012;1
8699;1;1;6;0;0;0;0;1;1;0;4;1;0;8;0;2012;1
8700;1;1;6;0;0;0;0;1;1;0;4;1;0;8;0;2012;1
8707;1;1;2;0;1;0;0;2;1;0;2;2;0;32;1;2012;1
8708;1;1;6;0;1;0;0;2;1;0;2;2;0;32;1;2012;1
8713;1;1;0;0;1;0;0;0;1;0;5;8;0;24;0;2012;1
8719;1;1;7;0;1;0;0;0;0;0;17;23;1;32;1;2012;1
8720;1;1;0;0;1;0;0;0;0;0;17;23;1;32;1;2012;1
8721;1;0;7;0;1;0;0;0;1;1;7;23;1;32;1;2012;1
8722;1;0;7;0;1;0;0;0;1;1;7;23;1;32;1;2012;1
8724;1;0;7;0;1;0;0;0;1;0;4;23;1;32;1;2012;1
8725;1;1;7;0;1;0;0;0;1;0;8;23;1;32;1;2012;1
8728;1;1;0;0;1;0;0;1;1;0;4;5;0;15;0;2012;1
8732;1;1;1;0;1;0;0;2;1;0;8;4;1;13;1;2012;1
8733;1;1;1;0;1;0;0;2;1;0;8;4;1;13;1;2012;1
8740;1;2;0;0;1;0;0;0;1;1;7;7;0;13;1;2012;1
8754;1;0;0;0;1;0;0;0;1;0;4;5;0;28;1;2012;1
8755;1;0;0;0;1;0;0;0;1;1;10;5;0;28;1;2012;1
8756;1;0;0;0;1;0;0;0;1;0;4;5;0;28;1;2012;1
8757;1;0;0;0;1;0;0;0;1;1;10;5;0;28;1;2012;1
8758;1;0;2;0;1;0;0;0;1;0;4;5;0;28;1;2012;1
8759;1;0;2;0;1;0;0;0;1;1;10;5;0;28;1;2012;1
8760;1;1;1;0;1;0;0;1;1;1;7;2;0;32;1;2012;1
8761;1;1;1;0;1;0;0;1;1;1;7;2;0;32;1;2012;1
8764;1;1;5;0;1;0;0;2;0;0;32;14;0;24;0;2012;1
8765;1;1;5;0;1;0;1;2;0;0;9;14;0;24;0;2012;1
8766;1;0;2;0;0;0;0;0;1;0;4;7;1;28;1;2012;1
8773;1;1;1;0;1;0;0;2;1;0;12;2;0;15;0;2012;1
8774;1;0;9;0;0;0;0;2;0;0;18;7;0;15;0;2012;1
8777;1;1;2;0;0;0;0;1;1;0;15;2;0;17;0;2012;1
8778;1;1;5;0;1;0;0;2;1;1;7;8;0;24;0;2012;1
8779;1;1;1;0;1;0;0;2;1;0;2;2;0;19;0;2012;1
8780;1;1;3;0;0;0;0;2;1;1;17;11;1;17;1;2012;1
8785;1;0;9;0;0;0;0;2;1;1;2;2;0;28;1;2012;1
8786;1;0;2;0;0;0;0;2;1;1;2;2;0;28;1;2012;1
8790;1;1;1;0;1;0;0;0;1;1;5;4;1;17;0;2012;1
8791;1;1;1;0;1;0;0;0;1;1;5;4;1;17;0;2012;1
8792;1;1;1;0;1;0;0;0;1;1;5;4;1;17;0;2012;1
8793;1;1;1;0;1;0;0;0;1;1;5;4;1;17;0;2012;1
8794;1;0;9;0;0;0;0;2;1;0;14;7;1;28;1;2012;1
8795;1;0;9;0;0;0;0;2;1;0;14;7;1;28;1;2012;1
8796;1;0;7;0;0;0;0;1;1;0;2;13;1;17;1;2012;1
8803;1;1;0;0;1;0;0;0;1;1;5;5;0;19;1;2012;1
8807;1;1;2;0;0;0;0;0;1;1;5;1;1;17;1;2012;1
8808;1;0;4;0;1;0;1;2;1;0;21;13;1;27;1;2012;1
8809;1;0;4;0;1;0;0;2;1;0;21;13;1;27;1;2012;1
8812;1;0;2;0;1;0;0;0;0;1;8;5;0;15;0;2012;1
8813;1;1;0;0;1;0;0;0;0;1;8;5;0;15;0;2012;1
8814;1;1;9;0;0;0;0;2;0;0;22;4;0;17;1;2012;1
8815;1;0;9;0;0;0;0;0;0;0;32;4;0;17;1;2012;1
8816;1;0;4;0;0;0;0;2;0;0;22;4;0;17;1;2012;1
8822;1;0;7;0;0;0;0;0;1;0;15;15;0;17;1;2012;1
8824;1;0;5;0;1;0;1;2;1;1;7;10;1;28;1;2012;1
8825;1;0;5;0;1;0;0;2;1;1;7;10;1;28;1;2012;1
8836;1;1;0;0;1;0;0;2;1;0;8;9;0;24;0;2012;1
8837;1;0;0;0;0;0;0;0;1;1;7;5;0;15;0;2012;1
8851;1;0;6;0;0;0;0;2;1;0;14;2;1;17;0;2012;1
8852;1;0;6;0;0;0;0;2;1;0;14;2;1;17;0;2012;1
8853;1;0;6;0;0;0;0;2;1;0;14;2;1;17;0;2012;1
8854;1;0;3;0;0;0;0;2;1;0;3;16;0;17;1;2012;1
8855;1;1;0;0;1;0;0;0;1;0;6;5;0;8;0;2012;1
8859;1;0;2;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8860;1;0;2;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8861;1;0;7;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8862;1;0;7;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8863;1;0;3;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8864;1;0;3;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8865;1;0;0;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8866;1;0;0;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8867;1;0;2;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8868;1;0;2;0;1;0;0;0;0;1;14;18;1;12;1;2012;1
8881;1;1;0;0;1;0;0;2;1;0;13;5;0;27;1;2012;1
8882;1;1;0;0;1;0;0;2;1;0;13;5;0;27;1;2012;1
8885;1;1;9;0;0;0;0;1;1;0;11;2;1;17;1;2012;1
8886;1;0;9;0;0;0;0;1;1;0;11;2;1;17;1;2012;1
8888;1;2;4;0;1;0;0;0;0;0;29;7;1;28;1;2012;1
8889;1;2;4;0;1;0;0;0;1;1;5;7;1;28;1;2012;1
8890;1;2;4;0;1;0;0;0;0;0;29;7;1;28;1;2012;1
8891;1;2;4;0;1;0;0;0;1;1;5;7;1;28;1;2012;1
8892;1;2;0;0;1;0;0;0;0;0;29;7;1;28;1;2012;1
8893;1;2;0;0;1;0;0;0;1;1;5;7;1;28;1;2012;1
8900;1;0;0;0;1;0;0;0;1;0;17;7;1;15;0;2012;1
8901;1;0;9;0;0;0;0;0;1;0;11;15;0;17;0;2012;1
8902;1;2;9;0;0;0;0;2;1;0;2;5;1;15;0;2012;1
8903;1;1;1;0;1;0;0;0;1;0;6;4;1;32;1;2012;1
8904;1;1;1;0;1;0;0;0;1;0;6;4;1;32;1;2012;1
8905;1;0;1;0;1;0;0;0;1;0;6;4;1;32;1;2012;1
8906;1;0;1;0;1;0;0;0;1;0;6;4;1;32;1;2012;1
8907;1;0;1;0;1;0;0;0;1;0;6;4;1;32;1;2012;1
